0.764196486714451,0.3945853307658843,0.6281001992292543,0.6652609604281342
0.8227568172364979,0.23312707071103078,0.7632900349354581,0.8851017260215628
0.7489966230685526,0.24257373617453099,0.5477962487761994,0.7719562437029455
0.8390343434328766,0.06492579659744113,0.9720802035365161,0.951302076312549
0.8122422769100953,0.21969084585209164,0.5089833347333453,0.7966926729157235
0.7508104039195332,0.31983210277797364,0.5797543672583263,0.7069248893589039
0.8255180090030287,0.1344424857654659,0.7735176792446607,0.8639690825628853
0.7269115050796865,0.3729300527926078,0.6629036194506664,0.6329869826163059
0.7823714971848656,0.3810287903130368,0.5783655546314177,0.6083466735249438
0.7824975840199907,0.24709421687461466,0.7279367655802826,0.6203467359859575
0.7747470694990934,0.3416927173112705,0.7745934935038692,0.6680857373235857
0.7914530741299197,0.0911219249922287,0.864503110670753,0.8519520170739955
0.8021999593723094,0.07723204980645135,0.8600808860909454,0.7915886266267634
0.758272804524645,0.11755458408007935,0.9331838679640628,0.8519267254221985
0.7920430594889277,0.13053929676604975,0.8734637012585021,0.8863795398086094
0.7911022384291209,0.4215166652888007,0.5537042694160581,0.6281697672245076
0.7778963173912753,0.31056709153888157,0.4809600518466807,0.7424314459543085
0.7569061735681383,0.2591455659512447,0.5102050143820296,0.6620923169742289
0.7632924165907774,0.37526483130060007,0.6382200166803406,0.6329249314455573
0.7959723893054667,0.1589819075531439,0.870574326968835,0.8346942098041998
